source_url,type,filename,extension,used_on,dimensions,approximate_size,alt_text,migration_priority,notes
"https://drive.google.com/file/d/1RGHg8IL3Ht6tX40YgfMOzkMkpkldnrpe/view?usp=drive_link","external video","google-drive-presentation-2","","/2025/09/29/gala-raiz-folclorica-2025/","unknown","unknown","Presentación de la Gala Raíz Folclórica 2025","alta","Recurso externo en Google Drive; confirmar propiedad, permisos, duración y URL antes de migrar."
"https://drive.google.com/file/d/1Ol2LuMxbXXVvlr7LwDDcrgIeGB1QnIm5/view?usp=drive_link","external video","google-drive-presentation-3","","/2025/09/29/gala-raiz-folclorica-2025/","unknown","unknown","Presentación de la Gala Raíz Folclórica 2025","alta","Recurso externo en Google Drive; confirmar propiedad, permisos, duración y URL antes de migrar."
"https://drive.google.com/file/d/1tyeCSTvVJC1OzCSIac40lZm82pqPZ5R4/view?usp=drive_link","external video","google-drive-presentation-4","","/2025/09/29/gala-raiz-folclorica-2025/","unknown","unknown","Presentación de la Gala Raíz Folclórica 2025","alta","Recurso externo en Google Drive; confirmar propiedad, permisos, duración y URL antes de migrar."
"https://drive.google.com/file/d/1BdTn_zszajQNGj4xBJm2Bwf8gDUP89Uh/view?usp=drive_link","external video","google-drive-presentation-5","","/2025/09/29/gala-raiz-folclorica-2025/","unknown","unknown","Presentación de la Gala Raíz Folclórica 2025","alta","Recurso externo en Google Drive; confirmar propiedad, permisos, duración y URL antes de migrar."
"https://drive.google.com/file/d/1JhkmZjA92a81HWzcQhXTAqDt5PMCWazI/view?usp=drive_link","external video","google-drive-presentation-6","","/2025/09/29/gala-raiz-folclorica-2025/","unknown","unknown","Presentación de la Gala Raíz Folclórica 2025","alta","Recurso externo en Google Drive; confirmar propiedad, permisos, duración y URL antes de migrar."
"https://drive.google.com/file/d/11_aOUb_IVBjC91AGSgWu1ydNOpl0Qrnq/view?usp=drive_link","external video","google-drive-presentation-7","","/2025/09/29/gala-raiz-folclorica-2025/","unknown","unknown","Presentación de la Gala Raíz Folclórica 2025","alta","Recurso externo en Google Drive; confirmar propiedad, permisos, duración y URL antes de migrar."
"https://drive.google.com/file/d/18CZcB47oJWTt1ncpwuAx88naUeEsgnKB/view?usp=drive_link","external video","google-drive-presentation-8","","/2025/09/29/gala-raiz-folclorica-2025/","unknown","unknown","Presentación de la Gala Raíz Folclórica 2025","alta","Recurso externo en Google Drive; confirmar propiedad, permisos, duración y URL antes de migrar."
"https://drive.google.com/file/d/1WmyOPiOm2FTjgxZ2Wb1R-L5OiXF_dRDG/view?usp=drive_link","external video","google-drive-presentation-9","","/2025/09/29/gala-raiz-folclorica-2025/","unknown","unknown","Presentación de la Gala Raíz Folclórica 2025","alta","Recurso externo en Google Drive; confirmar propiedad, permisos, duración y URL antes de migrar."
"https://drive.google.com/file/d/1IacnEOGXHenlPRs117_Ijrb0d7Nt8Zf9/view?usp=drive_link","external video","google-drive-presentation-10","","/2025/09/29/gala-raiz-folclorica-2025/","unknown","unknown","Presentación de la Gala Raíz Folclórica 2025","alta","Recurso externo en Google Drive; confirmar propiedad, permisos, duración y URL antes de migrar."
"https://drive.google.com/file/d/1SwdnxsQeCMJP9D5MWo_JFVFE5bNNKWkw/view?usp=drive_link","external video","google-drive-presentation-11","","/2025/09/29/gala-raiz-folclorica-2025/","unknown","unknown","Presentación de la Gala Raíz Folclórica 2025","alta","Recurso externo en Google Drive; confirmar propiedad, permisos, duración y URL antes de migrar."
"https://www.youtube.com/embed/Ff5jlg1Ez98","external video","Ff5jlg1Ez98","","/","unknown","unknown","Un mundo de Diferencias","alta","Video embebido de YouTube; conservar id, título y consentimiento de cookies si corresponde."
"https://maps.google.com/maps?q=Las%20Azucenas%20690%2C%20Coquimbo&t=m&z=16&output=embed&iwloc=near","external map","Las Azucenas 690 Coquimbo","","/","unknown","unknown","Mapa de ubicación del colegio","media","Embed de Google Maps; valorar enlace estático o carga bajo consentimiento."
